S,P,O1,O2,S_perf,P_perf,O1_perf,O2_perf,pos1,pos2,pos3,pos4,subject_id,trial,rt,decision_type,bonus,response,response_n,dec_OC,out_eng,dec_num_n,correct,init,age,sex,version
4,3,2,5,,,,,0,2,3,1,baeufba,22,2641.300000000745,3,0.5,,1,1,1.5,2,1,AF,14,W,B
3,1,4,4,,,,,2,0,1,3,baeufba,23,1390.5,5,0.5,,0,NA,-3.5,1,1,AF,14,W,B
3,1,4,4,,,,,2,0,1,3,baeufba,23,1148.6000000014901,4,0.5,,0,2,-2.5,2,1,AF,14,W,B
2,3,2,2,,,,,3,1,2,0,baeufba,24,1248.5999999977648,3,-0.5,,1,1,0.5,1,1,AF,14,W,B
2,3,2,2,,,,,3,1,2,0,baeufba,24,1708.699999999255,5,0.5,,1,NA,1.5,2,1,AF,14,W,B
5,3,3,0,,,,,2,1,0,3,baeufba,25,1053,5,0.5,,1,NA,5.5,1,1,AF,14,W,B
5,3,3,0,,,,,2,1,0,3,baeufba,25,1034.300000000745,2,0.5,,1,2,5.5,2,1,AF,14,W,B
5,4,5,5,,,,,2,0,3,1,baeufba,26,1084.699999999255,3,-0.5,,0,1,-1.5,1,1,AF,14,W,B
5,4,5,5,,,,,2,0,3,1,baeufba,26,2750.199999999255,2,-0.5,,1,2,-0.5,2,0,AF,14,W,B
2,6,5,4,,,,,0,2,3,1,baeufba,27,1080.699999999255,1,0.5,,0,1,-2.5,1,1,AF,14,W,B
2,6,5,4,,,,,0,2,3,1,baeufba,27,1423.199999999255,4,-0.5,,1,2,1.5,2,1,AF,14,W,B
2,4,6,2,,,,,2,1,3,0,baeufba,28,2497.800000000745,5,-0.5,,0,NA,-2.5,1,1,AF,14,W,B
2,4,6,2,,,,,2,1,3,0,baeufba,28,1202.199999999255,4,0.5,,1,2,2.5,2,1,AF,14,W,B
4,2,2,3,,,,,0,3,1,2,baeufba,29,1599.7000000029802,5,0.5,,1,NA,1.5,1,1,AF,14,W,B
4,2,2,3,,,,,0,3,1,2,baeufba,29,1673.6000000014901,3,0.5,,0,1,0.5,2,0,AF,14,W,B
3,3,5,3,,,,,1,2,0,3,baeufba,30,2765.7000000029802,5,0.5,,1,NA,-1.5,1,0,AF,14,W,B
3,3,5,3,,,,,1,2,0,3,baeufba,30,1179.5,1,-0.5,,1,1,-2.5,2,0,AF,14,W,B
3,3,4,4,,,,,3,1,0,2,baeufba,31,2004.3999999985099,4,-0.5,,0,2,-1.5,1,1,AF,14,W,B
3,3,4,4,,,,,3,1,0,2,baeufba,31,1453.699999999255,5,-0.5,,0,NA,-2.5,2,1,AF,14,W,B
5,2,5,3,,,,,3,1,2,0,baeufba,32,1529.6000000014901,2,0.5,,1,2,2.5,1,1,AF,14,W,B
5,2,5,3,,,,,3,1,2,0,baeufba,32,1068.699999999255,3,-0.5,,0,1,-3.5,2,1,AF,14,W,B
5,5,5,4,,,,,0,3,2,1,baeufba,33,2454.89999999851,2,0.5,,1,2,1.5,1,1,AF,14,W,B
5,5,5,4,,,,,0,3,2,1,baeufba,33,1534.6000000014901,5,0.5,,1,NA,1.5,2,1,AF,14,W,B
5,3,5,5,,,,,3,0,2,1,baeufba,34,1002.5,4,-0.5,,0,2,-2.5,1,1,AF,14,W,B
5,3,5,5,,,,,3,0,2,1,baeufba,34,526.8000000007451,5,-0.5,,0,NA,-2.5,2,1,AF,14,W,B
5,4,4,4,,,,,2,0,1,3,baeufba,35,1903.1000000014901,2,-0.5,,1,2,0.5,1,1,AF,14,W,B
5,4,4,4,,,,,2,0,1,3,baeufba,35,974.8999999985099,1,0.5,,1,1,1.5,2,1,AF,14,W,B
6,2,3,4,,,,,0,2,1,3,baeufba,36,2093.199999999255,5,-0.5,,1,NA,0.5,1,1,AF,14,W,B
6,2,3,4,,,,,0,2,1,3,baeufba,36,1101.5,1,-0.5,,1,1,2.5,2,1,AF,14,W,B
4,5,4,4,,,,,3,2,1,0,baeufba,37,1297.699999999255,3,0.5,,1,1,1.5,1,1,AF,14,W,B
4,5,4,4,,,,,3,2,1,0,baeufba,37,958.8999999985099,5,0.5,,1,NA,1.5,2,1,AF,14,W,B
2,6,2,3,,,,,1,3,2,0,baeufba,38,987.6000000014901,3,0.5,,1,1,4.5,1,1,AF,14,W,B
2,6,2,3,,,,,1,3,2,0,baeufba,38,1166.0999999977648,5,-0.5,,1,NA,2.5,2,1,AF,14,W,B
3,6,3,3,,,,,2,3,1,0,baeufba,39,1132.5999999977648,3,-0.5,,1,1,2.5,1,1,AF,14,W,B
3,6,3,3,,,,,2,3,1,0,baeufba,39,1327.300000000745,2,-0.5,,1,2,-0.5,2,0,AF,14,W,B
3,3,5,2,,,,,1,0,2,3,baeufba,40,1855.6000000014901,5,-0.5,,0,NA,-1.5,1,1,AF,14,W,B
3,3,5,2,,,,,1,0,2,3,baeufba,40,1131.6000000014901,4,-0.5,,1,2,0.5,2,1,AF,14,W,B
5,3,4,4,,,,,0,1,2,3,baeufba,41,1339.5,4,0.5,,0,2,-0.5,1,1,AF,14,W,B
5,3,4,4,,,,,0,1,2,3,baeufba,41,1533.0999999977648,5,-0.5,,1,NA,-0.5,2,0,AF,14,W,B
5,3,3,4,,,,,3,2,0,1,baeufba,42,1113.4000000022352,5,-0.5,,1,NA,0.5,1,1,AF,14,W,B
5,3,3,4,,,,,3,2,0,1,baeufba,42,927.1000000014901,2,-0.5,,1,2,0.5,2,1,AF,14,W,B
4,2,5,3,,,,,0,1,3,2,baeufba,43,1951.5,3,-0.5,,0,1,-3.5,1,1,AF,14,W,B
4,2,5,3,,,,,0,1,3,2,baeufba,43,1439,1,-0.5,,0,1,-1.5,2,1,AF,14,W,B
3,4,3,5,,,,,3,0,1,2,baeufba,44,2729.7000000029802,2,0.5,,0,2,-1.5,1,1,AF,14,W,B
3,4,3,5,,,,,3,0,1,2,baeufba,44,2285.7999999970198,3,0.5,,1,1,1.5,2,1,AF,14,W,B
4,3,5,4,,,,,2,3,0,1,baeufba,45,1671.6000000014901,1,0.5,,0,1,-0.5,1,1,AF,14,W,B
4,3,5,4,,,,,2,3,0,1,baeufba,45,1917.0999999977648,5,-0.5,,0,NA,-2.5,2,1,AF,14,W,B
3,4,3,3,,,,,1,2,3,0,baeufba,46,1371.699999999255,5,0.5,,1,NA,1.5,1,1,AF,14,W,B
3,4,3,3,,,,,1,2,3,0,baeufba,46,2282.599999997765,1,-0.5,,0,1,-0.5,2,1,AF,14,W,B
1,4,5,2,,,,,1,3,0,2,baeufba,47,1136.6000000014901,4,0.5,,1,2,2.5,1,1,AF,14,W,B
1,4,5,2,,,,,1,3,0,2,baeufba,47,1597.199999999255,3,-0.5,,0,1,-1.5,2,1,AF,14,W,B
3,3,4,4,,,,,1,0,3,2,baeufba,48,1626.8999999985099,2,-0.5,,0,2,-1.5,1,1,AF,14,W,B
3,3,4,4,,,,,1,0,3,2,baeufba,48,907.6999999992549,5,0.5,,0,NA,-1.5,2,1,AF,14,W,B
4,6,4,2,,,,,0,1,3,2,baeufba,49,1419.7000000029802,4,0.5,,1,2,4.5,1,1,AF,14,W,B
4,6,4,2,,,,,0,1,3,2,baeufba,49,955.6999999992549,5,0.5,,1,NA,4.5,2,1,AF,14,W,B
4,4,4,4,,,,,0,2,1,3,baeufba,50,1197.699999999255,5,-0.5,,1,NA,-0.5,1,0,AF,14,W,B
4,4,4,4,,,,,0,2,1,3,baeufba,50,1297.699999999255,4,-0.5,,1,2,-0.5,2,0,AF,14,W,B
3,4,2,5,,,,,3,1,0,2,baeufba,51,1692.6000000014901,1,-0.5,,1,1,0.5,1,1,AF,14,W,B
3,4,2,5,,,,,3,1,0,2,baeufba,51,1229.0999999977648,2,-0.5,,0,2,-2.5,2,1,AF,14,W,B
3,4,3,4,,,,,2,0,1,3,baeufba,52,2105.89999999851,5,0.5,,1,NA,0.5,1,1,AF,14,W,B
3,4,3,4,,,,,2,0,1,3,baeufba,52,1292,3,0.5,,1,1,1.5,2,1,AF,14,W,B
2,2,6,4,,,,,3,2,1,0,baeufba,53,1507.6000000014901,1,-0.5,,0,1,-4.5,1,1,AF,14,W,B
2,2,6,4,,,,,3,2,1,0,baeufba,53,1165.5,5,-0.5,,0,NA,-6.5,2,1,AF,14,W,B
6,4,3,6,,,,,1,2,0,3,baeufba,54,2059.10000000149,5,-0.5,,1,NA,0.5,1,1,AF,14,W,B
6,4,3,6,,,,,1,2,0,3,baeufba,54,1850.1000000014901,1,-0.5,,1,1,2.5,2,1,AF,14,W,B
4,4,3,5,,,,,3,1,2,0,baeufba,55,2126.699999999255,5,0.5,,1,NA,0.5,1,1,AF,14,W,B
4,4,3,5,,,,,3,1,2,0,baeufba,55,1485.8999999985099,1,-0.5,,1,1,0.5,2,1,AF,14,W,B
4,4,3,6,,,,,1,0,2,3,baeufba,56,1633.6000000014901,3,-0.5,,1,1,0.5,1,1,AF,14,W,B
4,4,3,6,,,,,1,0,2,3,baeufba,56,1308.7000000029802,4,-0.5,,0,2,-2.5,2,1,AF,14,W,B
4,4,4,3,,,,,1,0,3,2,baeufba,57,1516.699999999255,5,-0.5,,1,NA,0.5,1,1,AF,14,W,B
4,4,4,3,,,,,1,0,3,2,baeufba,57,986.1999999992549,3,0.5,,1,1,0.5,2,1,AF,14,W,B
3,5,3,1,,,,,3,0,2,1,baeufba,58,2044.5,1,-0.5,,1,1,-0.5,1,0,AF,14,W,B
3,5,3,1,,,,,3,0,2,1,baeufba,58,1227.5,3,-0.5,,1,1,1.5,2,1,AF,14,W,B
4,5,4,4,,,,,2,3,0,1,baeufba,59,1211.4000000022352,1,0.5,,1,1,0.5,1,1,AF,14,W,B
4,5,4,4,,,,,2,3,0,1,baeufba,59,1053.0999999977648,5,-0.5,,1,NA,0.5,2,1,AF,14,W,B
3,4,2,4,,,,,2,1,3,0,baeufba,60,2051.800000000745,5,0.5,,1,NA,1.5,1,1,AF,14,W,B
3,4,2,4,,,,,2,1,3,0,baeufba,60,1211.699999999255,2,-0.5,,0,2,-1.5,2,1,AF,14,W,B
4,2,3,4,,,,,1,3,2,0,baeufba,61,2227.60000000149,5,-0.5,,0,NA,-1.5,1,1,AF,14,W,B
4,2,3,4,,,,,1,3,2,0,baeufba,61,1613.3999999985099,2,-0.5,,1,2,-0.5,2,0,AF,14,W,B
2,4,3,3,,,,,2,1,0,3,baeufba,62,1775.7999999970198,3,-0.5,,1,1,0.5,1,1,AF,14,W,B
2,4,3,3,,,,,2,1,0,3,baeufba,62,989.6000000014901,5,-0.5,,1,NA,-0.5,2,0,AF,14,W,B
4,4,4,4,,,,,0,3,1,2,baeufba,63,2211,4,0.5,,1,2,0.5,1,1,AF,14,W,B
4,4,4,4,,,,,0,3,1,2,baeufba,63,765.5,5,-0.5,,0,NA,-0.5,2,1,AF,14,W,B
3,2,4,1,,,,,3,0,1,2,baeufba,64,2238.599999997765,5,0.5,,0,NA,0.5,1,0,AF,14,W,B
3,2,4,1,,,,,3,0,1,2,baeufba,64,1758.199999999255,3,-0.5,,0,1,-2.5,2,1,AF,14,W,B
4,2,6,5,,,,,2,3,1,0,baeufba,65,1392.199999999255,2,0.5,,0,2,-0.5,1,1,AF,14,W,B
4,2,6,5,,,,,2,3,1,0,baeufba,65,463.5,5,0.5,,0,NA,-4.5,2,1,AF,14,W,B
3,2,2,5,,,,,0,2,3,1,baeufba,66,2112.300000000745,5,0.5,,0,NA,-1.5,1,1,AF,14,W,B
3,2,2,5,,,,,0,2,3,1,baeufba,66,2478.39999999851,4,-0.5,,0,2,-3.5,2,1,AF,14,W,B
1,4,3,3,,,,,1,3,0,2,baeufba,67,1481.8999999985099,2,-0.5,,0,2,-2.5,1,1,AF,14,W,B
1,4,3,3,,,,,1,3,0,2,baeufba,67,1416.9000000022352,1,0.5,,0,1,-1.5,2,1,AF,14,W,B
3,4,4,4,,,,,3,2,0,1,baeufba,68,857.6999999992549,1,-0.5,,0,1,-1.5,1,1,AF,14,W,B
3,4,4,4,,,,,3,2,0,1,baeufba,68,1563.300000000745,4,-0.5,,0,2,-0.5,2,1,AF,14,W,B
3,2,6,3,,,,,2,0,3,1,baeufba,69,1403.800000000745,2,-0.5,,0,2,-0.5,1,1,AF,14,W,B
3,2,6,3,,,,,2,0,3,1,baeufba,69,973.7999999970198,5,0.5,,0,NA,-3.5,2,1,AF,14,W,B
5,5,4,5,,,,,0,3,2,1,baeufba,70,1871.699999999255,2,0.5,,1,2,0.5,1,1,AF,14,W,B
5,5,4,5,,,,,0,3,2,1,baeufba,70,2072.300000000745,4,-0.5,,1,2,-0.5,2,0,AF,14,W,B
5,3,5,0,,,,,0,1,2,3,baeufba,71,1571.5,4,-0.5,,0,2,2.5,1,0,AF,14,W,B
5,3,5,0,,,,,0,1,2,3,baeufba,71,2240.099999997765,1,-0.5,,0,1,-0.5,2,1,AF,14,W,B
4,4,4,2,,,,,1,2,3,0,baeufba,72,1102.4000000022352,4,-0.5,,1,2,1.5,1,1,AF,14,W,B
4,4,4,2,,,,,1,2,3,0,baeufba,72,957.8000000007451,2,-0.5,,1,2,1.5,2,1,AF,14,W,B
5,3,3,4,,,,,0,3,2,1,baeufba,73,1425.800000000745,2,-0.5,,1,2,0.5,1,1,AF,14,W,B
5,3,3,4,,,,,0,3,2,1,baeufba,73,2136.599999997765,4,0.5,,0,2,-0.5,2,1,AF,14,W,B
3,3,2,4,,,,,3,2,0,1,baeufba,74,1732.0999999977648,5,0.5,,0,NA,0.5,1,0,AF,14,W,B
3,3,2,4,,,,,3,2,0,1,baeufba,74,2540.5,1,0.5,,1,1,1.5,2,1,AF,14,W,B
5,3,3,2,,,,,0,3,1,2,baeufba,75,2058.89999999851,3,-0.5,,0,1,-0.5,1,1,AF,14,W,B
5,3,3,2,,,,,0,3,1,2,baeufba,75,3560.5,5,0.5,,0,NA,3.5,2,0,AF,14,W,B
3,3,5,5,,,,,3,1,2,0,baeufba,76,1212.4000000022352,1,0.5,,0,1,-1.5,1,1,AF,14,W,B
3,3,5,5,,,,,3,1,2,0,baeufba,76,717.6000000014901,2,0.5,,0,2,-1.5,2,1,AF,14,W,B
2,0,4,3,,,,,1,3,2,0,baeufba,77,1935.699999999255,2,0.5,,0,2,-0.5,1,1,AF,14,W,B
2,0,4,3,,,,,1,3,2,0,baeufba,77,1373.5999999977648,1,-0.5,,0,1,-2.5,2,1,AF,14,W,B
4,2,2,4,,,,,2,1,0,3,baeufba,78,1788.5,1,0.5,,1,1,2.5,1,1,AF,14,W,B
4,2,2,4,,,,,2,1,0,3,baeufba,78,2190.10000000149,3,-0.5,,0,1,-0.5,2,1,AF,14,W,B
5,5,3,3,,,,,2,1,3,0,baeufba,79,1711.300000000745,3,0.5,,1,1,2.5,1,1,AF,14,W,B
5,5,3,3,,,,,2,1,3,0,baeufba,79,717.4000000022352,5,-0.5,,1,NA,3.5,2,1,AF,14,W,B
3,2,6,4,,,,,2,0,3,1,baeufba,80,1362.3999999985099,1,-0.5,,0,1,-3.5,1,1,AF,14,W,B
3,2,6,4,,,,,2,0,3,1,baeufba,80,1853.699999999255,5,0.5,,0,NA,-4.5,2,1,AF,14,W,B
5,5,3,3,,,,,0,1,2,3,baeufba,81,2082.5,4,-0.5,,1,2,1.5,1,1,AF,14,W,B
5,5,3,3,,,,,0,1,2,3,baeufba,81,797.5,1,-0.5,,1,1,1.5,2,1,AF,14,W,B
4,1,6,5,,,,,2,3,0,1,baeufba,82,1849.800000000745,2,0.5,,1,2,-0.5,1,0,AF,14,W,B
4,1,6,5,,,,,2,3,0,1,baeufba,82,1229.5,5,0.5,,0,NA,-5.5,2,1,AF,14,W,B
5,4,4,6,,,,,3,0,1,2,baeufba,83,914.8000000007451,4,0.5,,0,2,-1.5,1,1,AF,14,W,B
5,4,4,6,,,,,3,0,1,2,baeufba,83,618,2,0.5,,1,2,-0.5,2,0,AF,14,W,B
5,2,3,4,,,,,1,0,3,2,baeufba,84,1788.5,5,0.5,,0,NA,0.5,1,0,AF,14,W,B
5,2,3,4,,,,,1,0,3,2,baeufba,84,2381.89999999851,3,-0.5,,1,1,-1.5,2,0,AF,14,W,B
4,4,6,4,,,,,3,2,1,0,baeufba,85,1958.699999999255,4,0.5,,1,2,0.5,1,1,AF,14,W,B
4,4,6,4,,,,,3,2,1,0,baeufba,85,1245.1000000014901,5,0.5,,0,NA,-1.5,2,1,AF,14,W,B
4,4,6,4,,,,,3,0,2,1,baeufba,86,2000.6000000014901,2,0.5,,1,2,0.5,1,1,AF,14,W,B
4,4,6,4,,,,,3,0,2,1,baeufba,86,893.7000000029802,5,-0.5,,0,NA,-2.5,2,1,AF,14,W,B
4,3,4,5,,,,,1,0,2,3,baeufba,87,1103.6000000014901,1,0.5,,0,1,0.5,1,0,AF,14,W,B
4,3,4,5,,,,,1,0,2,3,baeufba,87,1611.6000000014901,4,0.5,,0,2,-1.5,2,1,AF,14,W,B
5,3,4,2,,,,,1,2,0,3,baeufba,88,1577.5999999977648,2,-0.5,,1,2,2.5,1,1,AF,14,W,B
5,3,4,2,,,,,1,2,0,3,baeufba,88,1129.800000000745,5,-0.5,,0,NA,1.5,2,0,AF,14,W,B
2,4,3,5,,,,,0,2,3,1,baeufba,89,1199.800000000745,3,0.5,,1,1,1.5,1,1,AF,14,W,B
2,4,3,5,,,,,0,2,3,1,baeufba,89,1451.800000000745,2,0.5,,0,2,-2.5,2,1,AF,14,W,B
3,4,4,4,,,,,2,3,1,0,baeufba,90,1418,5,0.5,,0,NA,-0.5,1,1,AF,14,W,B
3,4,4,4,,,,,2,3,1,0,baeufba,90,1627.5,4,-0.5,,0,2,-0.5,2,1,AF,14,W,B
5,1,1,3,,,,,1,2,3,0,baeufba,91,1298,5,-0.5,,1,NA,1.5,1,1,AF,14,W,B
5,1,1,3,,,,,1,2,3,0,baeufba,91,1040.5,1,-0.5,,1,1,3.5,2,1,AF,14,W,B
3,3,4,3,,,,,0,1,3,2,baeufba,92,1084,5,-0.5,,0,NA,-1.5,1,1,AF,14,W,B
3,3,4,3,,,,,0,1,3,2,baeufba,92,1550.3999999985099,2,-0.5,,0,2,-0.5,2,1,AF,14,W,B
1,5,5,6,,,,,0,2,1,3,baeufba,93,1074.5999999977648,5,0.5,,0,NA,-4.5,1,1,AF,14,W,B
1,5,5,6,,,,,0,2,1,3,baeufba,93,1260.800000000745,4,-0.5,,0,2,-1.5,2,1,AF,14,W,B
3,5,5,5,,,,,3,1,0,2,baeufba,94,905.4000000022352,4,0.5,,0,2,0.5,1,0,AF,14,W,B
3,5,5,5,,,,,3,1,0,2,baeufba,94,745.1999999992549,5,-0.5,,0,NA,-2.5,2,1,AF,14,W,B
4,1,4,4,,,,,1,3,0,2,baeufba,95,1789.6000000014901,5,-0.5,,1,NA,-3.5,1,0,AF,14,W,B
4,1,4,4,,,,,1,3,0,2,baeufba,95,1741.3999999985099,1,0.5,,1,1,0.5,2,1,AF,14,W,B
4,0,4,6,,,,,2,0,1,3,baeufba,96,1556.3999999985099,3,0.5,,0,1,-3.5,1,1,AF,14,W,B
4,0,4,6,,,,,2,0,1,3,baeufba,96,1053,4,0.5,,0,2,-5.5,2,1,AF,14,W,B
1,4,4,5,,,,,1,2,3,0,baeufba,97,1501.5999999977648,3,0.5,,0,1,0.5,1,0,AF,14,W,B
1,4,4,5,,,,,1,2,3,0,baeufba,97,1821.4000000022352,5,0.5,,0,NA,-3.5,2,1,AF,14,W,B
4,3,4,3,,,,,1,3,0,2,baeufba,98,746.8000000007451,1,0.5,,1,1,0.5,1,1,AF,14,W,B
4,3,4,3,,,,,1,3,0,2,baeufba,98,540.6000000014901,5,0.5,,0,NA,0.5,2,0,AF,14,W,B
5,5,2,5,,,,,3,0,2,1,baeufba,99,2287.699999999255,5,0.5,,1,NA,3.5,1,1,AF,14,W,B
5,5,2,5,,,,,3,0,2,1,baeufba,99,1212.300000000745,3,-0.5,,1,1,2.5,2,1,AF,14,W,B
5,5,4,4,,,,,2,0,3,1,baeufba,100,3531.800000000745,5,-0.5,,0,NA,1.5,1,0,AF,14,W,B
5,5,4,4,,,,,2,0,3,1,baeufba,100,1083.3999999985099,2,0.5,,1,2,1.5,2,1,AF,14,W,B
4,4,4,3,,,,,0,1,2,3,baeufba,101,1693.3999999985099,3,-0.5,,0,1,-0.5,1,1,AF,14,W,B
4,4,4,3,,,,,0,1,2,3,baeufba,101,1580.699999999255,1,-0.5,,0,1,-0.5,2,1,AF,14,W,B
4,3,6,2,,,,,3,0,1,2,baeufba,102,1417.5,5,-0.5,,0,NA,-1.5,1,1,AF,14,W,B
4,3,6,2,,,,,3,0,1,2,baeufba,102,1517,2,0.5,,1,2,2.5,2,1,AF,14,W,B
3,1,5,5,,,,,3,2,1,0,baeufba,103,1275.800000000745,1,0.5,,0,1,-1.5,1,1,AF,14,W,B
3,1,5,5,,,,,3,2,1,0,baeufba,103,638.5999999977648,5,-0.5,,0,NA,-6.5,2,1,AF,14,W,B
5,3,3,4,,,,,0,3,2,1,baeufba,104,1009.3000000007451,4,0.5,,0,2,-0.5,1,1,AF,14,W,B
5,3,3,4,,,,,0,3,2,1,baeufba,104,1469.800000000745,3,0.5,,1,1,0.5,2,1,AF,14,W,B
4,4,3,4,,,,,0,3,1,2,baeufba,105,1871.4000000022352,2,0.5,,1,2,0.5,1,1,AF,14,W,B
4,4,3,4,,,,,0,3,1,2,baeufba,105,1757.1000000014901,3,0.5,,1,1,1.5,2,1,AF,14,W,B
2,3,3,6,,,,,2,3,0,1,baeufba,106,978.7999999970198,5,-0.5,,0,NA,-4.5,1,1,AF,14,W,B
2,3,3,6,,,,,2,3,0,1,baeufba,106,2347.099999997765,3,0.5,,1,1,0.5,2,1,AF,14,W,B
3,5,3,4,,,,,2,0,1,3,baeufba,107,1409.199999999255,4,-0.5,,1,2,0.5,1,1,AF,14,W,B
3,5,3,4,,,,,2,0,1,3,baeufba,107,2379.39999999851,5,0.5,,1,NA,1.5,2,1,AF,14,W,B
6,3,3,3,,,,,0,2,3,1,baeufba,108,2031.5,5,0.5,,1,NA,3.5,1,1,AF,14,W,B
6,3,3,3,,,,,0,2,3,1,baeufba,108,1276.6000000014901,4,-0.5,,0,2,-0.5,2,1,AF,14,W,B
4,6,5,4,,,,,3,0,1,2,ep9ltzf,1,1134,5,0.5,,1,NA,1.5,1,1,EB,14,W,A
4,6,5,4,,,,,3,0,1,2,ep9ltzf,1,2205.1999999999534,2,0.5,,1,2,0.5,2,1,EB,14,W,A
2,4,4,5,,,,,1,0,2,3,ep9ltzf,2,1433.7000000001863,1,0.5,,0,1,-1.5,1,1,EB,14,W,A
2,4,4,5,,,,,1,0,2,3,ep9ltzf,2,2042,5,-0.5,,0,NA,-3.5,2,1,EB,14,W,A
1,5,3,2,,,,,2,1,0,3,ep9ltzf,3,1441.2000000001863,5,-0.5,,1,NA,0.5,1,1,EB,14,W,A
1,5,3,2,,,,,2,1,0,3,ep9ltzf,3,3609.899999999907,4,0.5,,1,2,3.5,2,1,EB,14,W,A
5,2,5,3,,,,,0,2,1,3,ep9ltzf,4,2186.100000000093,5,-0.5,,0,NA,-1.5,1,1,EB,14,W,A
5,2,5,3,,,,,0,2,1,3,ep9ltzf,4,2162,1,0.5,,0,1,0.5,2,0,EB,14,W,A
3,4,4,3,,,,,3,2,0,1,ep9ltzf,5,2015,2,0.5,,0,2,0.5,1,0,EB,14,W,A
3,4,4,3,,,,,3,2,0,1,ep9ltzf,5,2849.600000000093,5,0.5,,1,NA,0.5,2,1,EB,14,W,A
4,5,4,5,,,,,2,0,1,3,ep9ltzf,6,1759.4000000001397,4,-0.5,,1,2,-0.5,1,0,EB,14,W,A
4,5,4,5,,,,,2,0,1,3,ep9ltzf,6,4926.09999999986,2,-0.5,,0,2,-1.5,2,1,EB,14,W,A
5,4,3,3,,,,,0,1,2,3,ep9ltzf,7,760.5999999998603,5,-0.5,,1,NA,2.5,1,1,EB,14,W,A
5,4,3,3,,,,,0,1,2,3,ep9ltzf,7,1567,4,-0.5,,1,2,0.5,2,1,EB,14,W,A
5,4,3,5,,,,,0,2,3,1,ep9ltzf,8,1214.3999999999069,1,-0.5,,1,1,1.5,1,1,EB,14,W,A
5,4,3,5,,,,,0,2,3,1,ep9ltzf,8,3004.5,2,-0.5,,0,2,-0.5,2,1,EB,14,W,A
4,4,4,4,,,,,2,1,3,0,ep9ltzf,9,1916.3000000000466,2,0.5,,0,2,0.5,1,0,EB,14,W,A
4,4,4,4,,,,,2,1,3,0,ep9ltzf,9,1294.9000000001397,1,-0.5,,1,1,-0.5,2,0,EB,14,W,A
4,5,2,4,,,,,1,2,3,0,ep9ltzf,10,1422.3000000000466,3,0.5,,1,1,3.5,1,1,EB,14,W,A
4,5,2,4,,,,,1,2,3,0,ep9ltzf,10,2315,5,-0.5,,1,NA,2.5,2,1,EB,14,W,A
3,4,5,2,,,,,2,3,0,1,ep9ltzf,11,1262.0999999998603,1,0.5,,0,1,-1.5,1,1,EB,14,W,A
3,4,5,2,,,,,2,3,0,1,ep9ltzf,11,3632.1999999999534,3,0.5,,1,1,-0.5,2,0,EB,14,W,A
3,2,5,6,,,,,0,3,2,1,ep9ltzf,12,1372.1999999999534,2,0.5,,0,2,-2.5,1,1,EB,14,W,A
3,2,5,6,,,,,0,3,2,1,ep9ltzf,12,1418.1000000000931,4,-0.5,,0,2,-4.5,2,1,EB,14,W,A
3,6,3,4,,,,,2,3,1,0,ep9ltzf,13,1597.5,4,-0.5,,1,2,1.5,1,1,EB,14,W,A
3,6,3,4,,,,,2,3,1,0,ep9ltzf,13,1707,5,-0.5,,1,NA,1.5,2,1,EB,14,W,A
3,4,1,2,,,,,1,0,3,2,ep9ltzf,14,1119.2000000001863,5,0.5,,1,NA,4.5,1,1,EB,14,W,A
3,4,1,2,,,,,1,0,3,2,ep9ltzf,14,1118.8000000000466,1,0.5,,1,1,2.5,2,1,EB,14,W,A
4,4,2,5,,,,,0,3,1,2,ep9ltzf,15,3885.899999999907,5,-0.5,,1,NA,0.5,1,1,EB,14,W,A
4,4,2,5,,,,,0,3,1,2,ep9ltzf,15,1500.9000000001397,3,-0.5,,1,1,1.5,2,1,EB,14,W,A
4,4,1,4,,,,,2,0,3,1,ep9ltzf,16,1516.4000000001397,3,0.5,,1,1,3.5,1,1,EB,14,W,A
4,4,1,4,,,,,2,0,3,1,ep9ltzf,16,2218.8000000000466,4,0.5,,0,2,0.5,2,0,EB,14,W,A
2,6,5,2,,,,,1,3,0,2,ep9ltzf,17,1341.0999999998603,1,-0.5,,0,1,-3.5,1,1,EB,14,W,A
2,6,5,2,,,,,1,3,0,2,ep9ltzf,17,3724.6999999999534,5,0.5,,0,NA,1.5,2,0,EB,14,W,A
4,5,3,4,,,,,3,1,0,2,ep9ltzf,18,2403.600000000093,2,0.5,,0,2,0.5,1,0,EB,14,W,A
4,5,3,4,,,,,3,1,0,2,ep9ltzf,18,1390.5,3,-0.5,,1,1,1.5,2,1,EB,14,W,A
4,5,5,4,,,,,0,1,3,2,ep9ltzf,19,2092.7000000001863,3,0.5,,1,1,0.5,1,1,EB,14,W,A
4,5,5,4,,,,,0,1,3,2,ep9ltzf,19,2207.1999999999534,5,0.5,,1,NA,0.5,2,1,EB,14,W,A
4,5,4,6,,,,,3,0,2,1,ep9ltzf,20,1573.1999999999534,4,0.5,,0,2,-0.5,1,1,EB,14,W,A
4,5,4,6,,,,,3,0,2,1,ep9ltzf,20,570,5,-0.5,,0,NA,-1.5,2,1,EB,14,W,A
3,4,5,3,,,,,1,3,2,0,ep9ltzf,21,2096.399999999907,3,0.5,,1,1,-0.5,1,0,EB,14,W,A
3,4,5,3,,,,,1,3,2,0,ep9ltzf,21,2589.600000000093,5,0.5,,0,NA,-0.5,2,1,EB,14,W,A
