"","d_primBF","d_secBF","d_bonus","thres","nDT","timesecBFIn","bias","LL","BIC","AIC","ppt"
"31","0.635619864558766","0.887178124734504","1.05485617484542","0.792036359917236","0.663266627189424","0.213883278048307","-0.0697220206950046","461.811830061964","950.574693335898","937.623660123928","e6qgul8"
"32","0.597619510077778","0.389361571301093","0.0412904759604006","1.82149143411126","0.728733233003164","-0.00749597877837165","-0.118848107787681","454.89086485057","936.73276291311","923.78172970114","akldwfu"
"33","0.450869424319426","0.282355910289691","-0.132415531498933","1.48271065251073","0.815008923562038","0.0875313284866623","0.225740710687066","461.847730495094","950.495950765611","937.695460990188","upq4qlo"
"34","1.8109129929918","0.563584170303559","0.148685660838479","2.01937921697435","0.643865998058323","0.0994727209717968","0.109908880185017","402.950930527171","832.702350829765","819.901861054341","9gged2g"
"35","0.568493532288968","0.201440964178083","0.239989393709482","2.92910970334929","0.758971079484652","0.690227670129389","-0.154141869999978","476.782670001931","980.516373215832","967.565340003862","crc06n0"
"36","0.440994369107485","0.452526793166995","-0.189639920946578","1.37822146360321","0.698242244243491","0.185743363574147","-0.114716224287987","518.232775417003","1063.26604060943","1050.46555083401","k4tkr9g"
"37","-0.00433417029678823","0.291820545610903","0.823402531471984","0.678918708488345","0.603180477384012","0.335751352068343","-0.136049140454738","457.993528414006","942.787546603436","929.987056828012","j5v87tv"
"38","0.626106395087908","0.486440048210323","0.150287830553949","2.01297402195632","0.796057913642126","0.165991361113435","0.0967534110881389","474.743530019528","976.438093251027","963.487060039056","kekmsy8"
"39","0.40797776922524","0.177236626006189","0.618977225713091","2.71800452051523","0.990704552191648","0.213465759530663","-0.0730615518002784","617.197204632275","1261.34544247652","1248.39440926455","95zazq7"
"40","0.399935353398323","0.373197285726369","0.516614888198674","2.8508837332204","0.896988470716343","0.187520935109854","-0.0287123532916606","484.2540680655","995.308625906423","982.508136130999","jsj7oq8"
"41","0.277127498987615","0.239212064735808","0.749117486493627","1.29066225450544","0.795345386028304","-0.0640574712306261","-0.151239566479227","562.353578197944","1151.65818960786","1138.70715639589","wmghmgy"
"42","0.485905052050742","0.390039818472123","-0.334978642737302","0.616553837433457","0.789078607943461","0.0245554569348524","-0.0127021833042124","487.489390664344","1001.77927110411","988.978781328689","q2lf0bv"
"43","0.175051530970818","0.0759244832354085","0.518409398280522","2.81381798821877","0.652591382829949","-0.717977241232961","0.0232787664829962","503.868948425142","1034.68893006226","1021.73789685028","8fegd17"
"44","0.577950140766575","0.742095125530399","0.026806186634197","2.83606778985152","0.696797733709461","0.227680264050148","0.0392185431494121","456.431044917325","939.81312304662","926.86208983465","8pqkjb4"
"45","0.0278260569896515","-0.169810107114659","0.511045321071544","2.01887985795736","0.995441070788336","-0.39365077402178","-0.00491250929589843","585.967624283594","1198.73573834261","1185.93524856719","gvwlps1"
"46","0.292544230571606","-0.0609536855189656","0.474111431961959","1.18630077268073","0.938636595496412","0.517979633184323","0.140135620867869","572.858548161497","1172.51758609842","1159.71709632299","mn1jska"
"47","0.231800227871102","0.0967052016255644","-0.108870500321274","2.28498144719777","0.566971129147124","-0.108291742497385","-0.0812828947813482","502.712837445872","1032.37670810372","1019.42567489174","xra7q69"
"48","0.228041679905772","0.313779973514964","-0.802406418574409","0.938986218871415","0.542298917650757","-0.162497244309634","0.228807214813915","576.794398838531","1180.38928745249","1167.58879767706","ar0qknz"
"49","0.5108813935097","0.596978226493704","0.164457924343696","1.94062576051801","0.673420775932266","0.321901686729055","-0.093681786279968","469.71280614244","966.37664549685","953.42561228488","c1e2zl9"
"50","0.280275204015219","0.58844809227586","0.110718867440842","0.788121166657878","0.68690904786321","-0.101904774367889","-0.0732107177803949","440.648302496373","908.097094768169","895.296604992746","9jz43k2"
"51","0.0970961816663361","-0.168085435861315","-0.367369119157902","2.44484913704814","0.434357780504422","-0.0571776929926281","-0.024697776026402","716.539537960507","1460.03010913298","1447.07907592101","cm3m59j"
"52","0.163629351908564","-0.00633694593950594","0.610069010612442","2.3883970631252","0.921461790346075","0.400314763747744","0.0310346186130289","553.309982259505","1133.42045429443","1120.61996451901","jua439e"
"53","0.118226119068628","0.052927622840831","0.551673859792818","2.67657315117288","0.451221050191832","0.0550069342636795","-0.032787985775864","490.049872087473","1007.05077738692","994.099744174946","nbfo5rf"
"54","0.0279641449779274","-0.0322479380417257","-0.173501942563665","2.54359268535411","0.726888881708636","0.850458342716832","0.23482394425642","580.321973658938","1187.4444370933","1174.64394731788","bqc34bt"
"55","0.193831855731689","0.138518669516607","0.407722136376134","1.63515883795917","0.995926640880308","-0.787960131652653","-0.177217643077567","623.359152974567","1273.6693391611","1260.71830594913","bs4kpws"
"56","0.0144621909863974","0.0686709276355693","0.504110876933277","2.90185556650676","0.712248554806713","0.779712800280692","-0.160729486109577","736.712825455773","1500.22614068697","1487.42565091155","zhqmcet"
"57","-0.712948229800735","0.0794350985302988","1.96974318105584","2.67633706381499","0.315062190228738","-0.715917033026103","-0.124717927757651","374.913495133848","776.778023479666","763.826990267695","rq5usn6"
"58","0.892946589832605","1.21985965151888","-0.406610419883476","1.38517093364568","0.55931124542417","0.213896436978334","0.213770555682241","393.602735913877","814.005961603178","801.205471827754","cgaaavj"
"59","0.732112308556275","0.179810689719806","0.114406830580697","1.39975312083907","0.655389434199169","0.177385387979448","-0.0603337799459143","469.994589306723","966.940211825416","953.989178613446","75oeo1w"
"60","0.819967975142213","0.79952245503742","0.0251585937546468","2.21497476141266","0.97594438400237","-0.0120514242605122","-0.0451477057351751","406.344062915487","839.488615606398","826.688125830974","baeufba"
"61","0.407547992855226","0.147301779753623","0.71015304395114","1.67174750180353","0.991769173363697","-0.206311379929905","-0.12159231759005","529.880849232506","1086.71273167698","1073.76169846501","ep9ltzf"
"62","-0.125668084450066","-0.00145777254907958","0.172285650856793","2.60202983794659","0.0338322256233651","-0.88922400213778","0.0118927606116278","482.795867348289","992.392224472001","979.591734696577","6vvb7gb"
"63","0.351206054427143","0.262265731463982","-0.623234098523737","2.33978402856946","0.661589368368997","0.760465349900478","0.0876155910998645","481.457591142961","989.866215497892","976.915182285921","988gqbm"
"64","0.875350270327304","0.0828068123704183","-0.252103308537602","1.11068934090436","0.969067575855161","-0.329643200151622","-0.0139658865468393","571.04407346175","1168.88863669892","1156.0881469235","5krb52j"
"65","0.068893225224036","0.0971104375147566","0.5420020717883","1.11731309015304","0.996398896656256","-0.32011467153941","-0.153030149740969","775.475943806705","1577.90292082538","1564.95188761341","kmt3sqq"
"66","-0.0251360652807667","-0.0400389241872475","0.750080083020764","1.38810888410127","0.110945791972392","0.495799908762732","-0.204265513393674","577.164729381087","1181.1299485376","1168.32945876217","er4bydt"
"67","0.162933884075176","-0.0208643605902248","0.475222017196883","2.41423206506789","0.73528382058133","-0.180382994166291","0.0767095230475858","559.448047757701","1145.84712872737","1132.8960955154","zjfj77s"
"68","0.520067525072721","0.158498480614101","0.262042003318449","1.44603399953813","0.866688814668926","0.436471986611854","0.0401356898427035","472.253753035668","971.307995846759","958.507506071335","a54faxs"
"69","0.172329227417438","-0.179979625243839","-0.239715679341256","1.14625678051786","0.813276891610894","-0.151585614158181","0.299008400407128","587.2826950707","1201.51642335337","1188.5653901414","7g3fent"
"70","0.166343849241106","0.267982383829773","-0.591484032209219","2.59609126601368","0.788363989469125","-0.02713875603303","-0.0788439706655213","498.420326409625","1023.64114259467","1010.84065281925","6jxjm1d"
"71","0.438542557622327","0.0202859268545452","0.0811554188832262","1.37553051642821","0.960313280997299","-0.714543601460512","0.0180635288966638","600.551255680341","1228.05354457265","1215.10251136068","tghj65z"
"72","-0.211266849310541","-0.225778968231999","0.198162614059488","2.28035492552056","0.892897138275118","-0.872883645444596","0.0994424891865","570.886689488854","1168.57386875313","1155.77337897771","1nbtfek"
"73","-0.0424449255163295","0.148998185766781","-0.0831265427457928","2.5741979684883","0.969697942273212","-0.253459286549862","-0.0100322380696884","606.113766732286","1239.02802324","1226.22753346457","a1u8nxj"
"74","0.276807714538693","0.0627561054641146","0.311215843930445","1.99401693850007","0.738022620602554","-0.361659866824222","-0.0163440804441273","613.871474473008","1254.69398215799","1241.74294894602","1sn902t"
"75","0.860374691954825","0.975497867132107","-0.0613737055949105","1.62531323571856","0.983874119657638","0.0608072978576422","0.0126029109086535","441.894990610964","910.741014433899","897.789981221929","uasbahz"
"76","0.820822387251206","0.941203380090839","1.62418651603893","0.791055644249081","0.560275444501833","0.115539317283599","-0.142543251707673","393.949417147945","814.699324071313","801.898834295889","5cwolor"
"77","0.603842988731504","0.384783112173761","0.0213564149168652","0.604663276219363","0.933466014843434","0.091151859816662","0.197035776942807","449.015405492254","924.981844196479","912.030810984508","jz27eco"
"78","-0.197361228011835","0.283976957227871","0.212646753398179","2.73016094081104","0.840730989486311","-0.581261106294015","-0.0962049645133055","505.594115633588","1037.9887210426","1025.18823126718","3pht4vg"
"79","0.0735699068823435","0.0362853154318014","0.245952229709839","1.2297053899616","0.99294722569513","-0.872625201656699","-0.0329878755242306","613.476292467667","1253.9036181473","1240.95258493533","g5mxweq"
"80","-0.106111317798503","-0.148267338759684","0.459166280925274","1.45332844640061","0.633781029822788","-0.199052732459366","-0.102269241974312","511.678252827483","1050.15699543039","1037.35650565497","fhjyr0z"
"81","0.42770805225281","0.510356657719327","0.0156548926977207","1.83419441890723","0.776012137412433","0.0664834969110893","0.0342394045265424","504.36068750843","1035.52186479228","1022.72137501686","yjnmfx2"
"82","0.501907105879535","0.0249291941278275","-0.117087275113811","1.18346358966082","0.746525462812535","0.448420942475379","0.00370513962434574","485.537620857312","998.026274926595","985.075241714625","05xth2t"
"83","0.187231158287293","0.0772433229465917","0.202219974574971","2.67937576131817","0.970075902238204","0.0784427083461884","0.162101169313695","757.851780424919","1542.65459406181","1529.70356084984","pfqzarw"
"84","0.278208124497766","0.159869080340469","0.536960012773936","0.678791766000728","0.97834250270073","0.591583999935036","-0.0514794110383526","537.873478653748","1102.54744708292","1089.7469573075","0f1h15m"
"85","0.536683126633772","-0.0869014502944465","-0.122259164045226","0.622068978957832","0.283179597034226","0.553936908805772","-0.0471663515090204","409.137634844181","845.226302900332","832.275269688362","qpzbf6t"
"86","0.342311479549715","0.0738169460796792","0.619504708064819","1.22341713826715","0.988583890627566","0.305046919628737","-0.173701536036805","739.768350149811","1506.33719007505","1493.53670029962","3bdosec"
"87","0.244720460258337","0.269025395212611","0.247511093783354","1.46488904976841","0.986362590489021","-0.408152561097061","-0.148769687409308","556.560448777502","1140.07193076697","1127.120897555","ky7dyru"
"88","0.114976960635257","0.366810879114461","0.0782661477335689","2.12270680422679","0.509381523871684","0.665740513242781","-0.18755713257353","558.275652827825","1143.35179543107","1130.55130565565","sujocwj"
"89","0.31419041718692","0.234507927276392","-0.0387132673599633","1.95311218627632","0.98296539506875","0.931278588012874","-0.205336409048716","518.532127500636","1064.01528821324","1051.06425500127","awsynr6"
"90","0.132041643271208","-0.0703900634735823","-0.227766793020069","2.16300448611368","0.631144975915861","-0.447661774322768","0.058133417317844","632.974878001283","1292.75024577799","1279.94975600257","0l82lxz"
"91","0.320318881523203","0.196957173461821","0.281045855241931","2.55196940459311","0.983981085618342","-0.397283819969743","0.139009604455702","580.407791804565","1187.7666168211","1174.81558360913","e96t3ju"
"92","0.173877210912825","-0.0170304106225186","0.0980748566404326","1.81071524533661","0.992557049816812","0.333826002679789","-0.148866026134913","864.983246687044","1756.76698314951","1743.96649337409","qnc1q4x"
"93","-0.0208525763911071","0.236181136834253","-0.332487003520274","2.17160999523425","0.885608594480379","-0.773129802093925","-0.214844709905243","592.763295853785","1212.47762491954","1199.52659170757","xhtjv0m"
"94","0.726350748472301","0.282091958054757","0.0954845078876612","0.976553515791571","0.535511078989535","-0.0195939838318393","0.202419527731091","490.118652642413","1007.03779506025","994.237305284826","vn2613g"
"95","0.637999630861174","0.191635094833374","0.0883964658181069","2.61496537671375","0.703134198219613","0.315366374686722","0.275045244310752","477.696362078541","982.343757369053","969.392724157082","pjlyul3"
"96","0.086798105962869","0.0626512709322104","-0.222214637907731","2.25367502678087","0.945806773773277","0.0572753574334106","0.0175867331515771","559.131121696869","1145.21327660571","1132.26224339374","hk32gjh"
"97","-0.154096198827223","0.221219377233976","-0.28337209587326","1.25578958631977","0.842618363926653","-0.262886702548712","-0.0482748807773571","595.412213823833","1217.62491742309","1204.82442764767","wbl4vjo"
"98","0.397915681168664","0.0767345869764683","0.49355286152926","0.853180207125843","0.977733608615118","0.431240633990541","0.130081970508433","546.589809951659","1119.98010967874","1107.17961990332","g89ljxh"
