d_primBF,d_secBF,d_bonus,thres,nDT,timesecBFIn,bias,LL,BIC,AIC,ppt
0.09436392392740119,0.10992417249261266,-0.3205133273315869,2.098511250963994,0.9433646424796918,-0.36669920031667913,-0.07681794334813113,1275.6542639709958,2578.109017717415,2565.3085279419915,3bdosec
-0.007574341887483138,0.24077368246548844,-0.06825690213276911,2.877762431533229,0.9683184178604259,0.31761067821471944,0.3271574078241228,1234.6714182437968,2496.293869699564,2483.3428364875936,ky7dyru
0.03663043041450374,0.023191227867831364,-0.15014172967569914,1.7509519709214882,0.9394408275310686,-0.16105988051287246,0.05826734335152617,1304.084493826517,2634.9694774284576,2622.168987653034,sujocwj
0.009218684384547093,0.016006139974000577,-0.3547750808916928,2.749528920762101,0.9970960438070567,-0.015578265122324741,0.05316472500770229,1271.0013458525762,2568.9537249171226,2556.0026917051523,awsynr6
0.21289625691094016,-0.06242928029465568,-0.09121647197922725,2.1421477617190434,0.9112700316827427,0.6529584557257758,-0.10038574611706758,1389.7086060726103,2806.2177019206442,2793.4172121452207,0l82lxz
0.051958661018956825,0.019706674007575337,0.13762386839922605,2.9263344658006654,0.9729163955525564,0.4831047548180887,-0.012593914869323208,1284.315801190312,2595.582635592594,2582.631602380624,e96t3ju
0.16530568736841547,0.004787818276401155,0.14308570265663506,0.7820430920214656,0.9956857072345451,0.6525135030585358,-0.05102645380522519,1235.8666588980343,2498.533807571492,2485.7333177960686,qnc1q4x
0.03474437004916173,0.39715241451599737,0.11749971742266752,2.2537020978741023,0.9687150768566327,0.49224351076890027,-0.10017250575710868,1239.885735365279,2506.7225039425284,2493.771470730558,xhtjv0m
0.21021010935356282,0.039430870409416355,0.06997213137448732,1.0264959605203847,0.9615113922948568,0.6907997775228032,0.18474023515550933,1191.573076624822,2409.9466430250677,2397.146153249644,vn2613g
0.05928469692487073,0.04540176744255105,-0.22000839706503927,2.6866223295521516,0.9659547244350097,0.41529075824852585,-0.27929917501203405,1242.7571610600694,2512.465355332109,2499.514322120139,pjlyul3
0.12246789231839122,0.18669528961349735,0.20573854688807047,1.5485225524530113,0.9444684144317866,-0.5253709523769945,0.2132428419842798,1213.2146808059174,2453.380394823805,2440.429361611835,hk32gjh
-0.036847712713844315,0.06268525661387853,0.15964668835786916,1.6322269886933167,0.9843558439552487,0.027352798753632113,-0.015105681913697544,1311.6177958380108,2650.036081451445,2637.2355916760216,wbl4vjo
0.07290840703744111,0.19747758527847617,0.7884525101727651,0.8790865847532301,0.8707512182663785,-0.3433593340801871,0.22595658605249108,1280.1019576349133,2587.00440504525,2574.2039152698267,g89ljxh
